ClientID,FirmSize,Industry,ContractTenureMonths,ProjectsCompleted,AverageProjectValue,SupportTickets,ClientSatisfactionScore,LastInteractionDays,MonthlyRecurringRevenue,Churn
a7e50687-bb91-4a32-a992-a6122e8c9a97,Small (<50),Tech,3,41,80074.26,0,1,320,2007.96,1
cab9fd06-4b3e-436f-bd41-4bff9573840e,Medium (50-250),Healthcare,63,48,13749.76,8,1,102,2575.54,0
03fa10c4-50f9-40fb-87c2-e3a4630e5c07,Medium (50-250),Finance,7,35,82996.73,22,5,317,16152.49,1
f57ba8bb-c582-4161-86a1-18f4892cf187,Medium (50-250),Manufacturing,32,40,18669.89,20,5,284,2256.15,1
78a23e14-6c66-42e1-b65c-4eb2fa21e2b2,Enterprise (>1000),Manufacturing,33,2,35592.39,14,4,305,15746.37,0
76e0515f-a85e-4c2d-8586-ffa8efc6689c,Enterprise (>1000),Tech,41,37,36037.32,8,1,290,13116.49,1
a74d08ac-1bb2-40ae-b6bf-c1bd98f0ec3f,Medium (50-250),Manufacturing,5,20,32089.61,14,1,92,17608.46,0
012d1238-720b-4495-b59e-9640e3418186,Large (250+),Finance,36,2,91274.44,19,5,84,13094.36,0
cee150be-4efb-42c6-9032-790730662618,Enterprise (>1000),Finance,3,23,6319.49,7,2,348,1827.51,1
24977758-90d9-4b01-9eaf-2bcb76aa2f57,Medium (50-250),Retail,16,11,85365.73,8,1,254,2417.04,0
1d10468e-838e-46c0-a112-4f8091031749,Large (250+),Retail,38,33,22700.56,16,1,359,17843.73,1
dca50100-bbba-4526-9cc4-a0f7d6a4cead,Large (250+),Manufacturing,60,14,78237.67,12,4,188,13535.38,0
70f361ea-bc5d-41e3-a679-9d260b45b2ad,Large (250+),Retail,11,42,14865.37,7,3,225,7836.67,0
db045058-3c5c-4c2d-9f1e-08b584b568de,Small (<50),Retail,25,31,96810.66,4,2,220,7088.41,0
30c85bc9-cbdf-41f4-99bb-ff85b6149afa,Enterprise (>1000),Tech,52,15,95099.89,12,2,204,7404.73,0
f26b0e69-c9fb-4cbf-b7c6-6e9b0608801a,Small (<50),Manufacturing,44,35,77204.35,12,4,111,8778.88,0
355ad098-3f8c-45fe-8d54-ce9c016c7818,Small (<50),Healthcare,42,6,27871.38,12,1,111,7774.57,0
24339fa8-7334-407d-a660-dad4ae49bd23,Large (250+),Healthcare,66,15,48100.38,22,1,339,6285.01,1
c08333c5-7442-43b3-b01f-21e82f1e317d,Enterprise (>1000),Finance,53,14,58849.29,1,1,184,13900.04,0
d3ccb509-702d-48fd-8b5c-bc7755208411,Enterprise (>1000),Tech,61,20,65148.9,0,3,239,8587.87,0
e74f36d9-cb4e-45cc-b0eb-5c9f5c599e95,Medium (50-250),Finance,6,9,45431.16,2,5,164,6340.64,0
82dfe28f-3db5-4d9e-a761-a38f90d2c56f,Medium (50-250),Healthcare,17,21,74619.38,3,2,50,15278.52,0
0ea1be92-569f-4e91-b24e-643c63ec0640,Large (250+),Retail,36,34,59904.57,11,2,66,15195.65,0
4fe2c3c6-5819-4269-8aa1-3085e90f808c,Small (<50),Retail,62,6,14414.93,1,4,174,6210.69,0
14f31553-a091-4bc6-8b81-0893e2a3446e,Small (<50),Finance,23,37,37881.15,13,1,116,19050.91,0
68b33eee-1012-4336-a075-e75ca3a1f00d,Medium (50-250),Manufacturing,62,0,72879.92,8,2,55,17984.97,0
d2233fae-2ce6-4196-a040-e034414b2a2b,Small (<50),Tech,5,23,83879.71,10,4,298,8723.73,0
dbd584de-2d8a-42ce-b17e-23b3070d50e7,Large (250+),Healthcare,15,11,29732.25,11,2,11,16301.03,0
11443f90-f085-4931-9b65-e4ab189ec7ec,Medium (50-250),Manufacturing,4,38,86751.32,20,5,344,14670.41,1
0cd03723-4339-4860-8737-583e36cac6a7,Medium (50-250),Retail,14,48,58666.9,2,2,155,2205.91,0
0305849f-81d9-40de-86d4-9a0a42b09cbc,Large (250+),Retail,24,10,51093.62,5,5,354,18024.68,0
bd7db91c-a08e-4f2d-9fee-72e3bbff1902,Medium (50-250),Manufacturing,40,49,26024.3,24,5,169,16728.47,0
254b7d03-b032-49ba-9efc-6f7a481799f0,Large (250+),Retail,22,36,22037.28,24,2,80,13058.16,0
c6d7cc9e-ec0c-4bb4-9dfe-7cf97eee36e4,Enterprise (>1000),Manufacturing,68,16,7964.44,10,5,240,17752.93,0
0fbc65a3-10f3-43b5-b894-4b83c88dae13,Medium (50-250),Manufacturing,29,4,79625.09,3,2,248,11804.85,0
3e2fef3f-55d6-4da6-94a0-367ece7a09be,Medium (50-250),Manufacturing,32,45,91745.72,2,3,246,6137.37,0
7229310c-08bc-4bb6-b074-4f3f9ddb625d,Large (250+),Tech,42,18,39848.45,15,5,17,8239.79,0
dc0e2524-f049-4c3b-a9b8-62e96d17caca,Small (<50),Tech,19,1,43048.65,3,4,78,12406.63,0
b135bdf9-f31e-42f0-b608-81b7541c37f4,Enterprise (>1000),Tech,55,12,52539.06,24,1,316,11015.08,1
a57b4be0-6208-4d31-ad75-27e6525b5d42,Enterprise (>1000),Manufacturing,25,35,65846.96,19,2,31,9136.99,0
2d9c091d-e5b0-4c34-ae20-db425647f16a,Small (<50),Finance,35,25,92131.3,11,4,285,6538.83,0
ad7edd88-aa63-4144-aa47-58d44436f5a9,Small (<50),Manufacturing,37,35,19165.42,18,5,225,5913.23,0
d71e172a-46d5-4464-8c0d-b3694983e190,Medium (50-250),Retail,44,22,26005.29,12,2,52,7252.36,0
78ea3357-a132-49f4-9ed1-30fb4f714ad0,Large (250+),Tech,12,17,76127.71,20,5,195,19585.69,0
84c70a47-b8e2-4c0c-9cf9-c389df0824c5,Small (<50),Healthcare,33,33,82805.88,3,1,42,3204.07,0
ddb3b37c-e8a3-4832-8159-5e852f730e2e,Large (250+),Healthcare,13,32,42856.28,2,5,101,10155.91,0
9705c6fa-3edb-49f6-ab3f-a8eb84e31765,Large (250+),Healthcare,22,48,12945.42,12,4,303,19342.6,0
cf32de4e-ffbd-441f-a44e-c053c1a55468,Small (<50),Finance,63,4,38410.43,20,2,363,2978.92,1
3ca2a56c-e6d6-422c-abcc-351fc960b663,Medium (50-250),Tech,27,8,68705.25,21,1,30,6616.89,0
48b34399-79cf-45b9-be0e-e4496c4723e5,Small (<50),Manufacturing,37,45,56451.15,1,2,31,6052.99,0
13c2b79d-70c3-463c-b93c-06ec37f57b85,Large (250+),Retail,8,27,59540.44,3,2,271,11362.13,1
ee0665eb-eb1e-42ae-bbf8-3a3afff383c9,Small (<50),Tech,6,24,66312.34,17,2,343,6005.98,1
601f6d93-eb6f-4d93-99d8-7e4ce86168ad,Medium (50-250),Tech,56,27,9714.23,5,2,211,18438.03,0
d199124e-6770-4c49-9f97-7bd195d9fd5d,Medium (50-250),Healthcare,44,16,31229.11,15,3,139,17864.01,0
b51f9b55-45db-4715-a126-b63cae6cbc7b,Small (<50),Finance,32,10,47736.47,4,3,339,13001.42,1
eec8f867-f0d4-419f-b642-eb9da3a1b11f,Medium (50-250),Retail,20,12,34025.14,2,5,83,19181.0,0
5f7ea070-d525-465b-8683-e588acf1216b,Small (<50),Retail,25,3,23838.72,23,5,81,14811.9,0
2ba2bf16-7690-4c45-af9c-867ff8373e01,Medium (50-250),Retail,41,8,76320.75,16,2,218,9031.01,1
5b043548-84d0-474e-b2af-45dae8fe505e,Small (<50),Healthcare,37,1,11798.54,7,4,80,19530.21,0
75272053-db06-4e3f-ad24-399a936e8079,Enterprise (>1000),Tech,21,34,79631.46,10,4,314,19875.03,0
464cd649-ed91-4a3f-b433-5c111b246459,Medium (50-250),Retail,9,10,68775.69,14,1,207,15690.92,0
d69c3a9a-b613-447d-b676-93a9e9e71b97,Medium (50-250),Finance,23,17,38272.78,6,1,132,8285.87,0
aad48c4c-c18b-4ef5-8227-333d5e5da2cb,Large (250+),Finance,32,37,19222.56,12,3,163,15902.18,0
6f094307-f2fa-4369-bb45-1bed133af5c8,Large (250+),Retail,42,37,16194.41,10,4,238,2627.19,0
a0fcd934-c13a-493c-b1a6-44c8b81de5d9,Medium (50-250),Manufacturing,7,29,25328.0,20,2,118,8237.33,0
458b2b39-a1fa-42d1-8731-7e5cced48be2,Small (<50),Tech,48,7,13134.66,11,1,255,7342.7,0
e2d6a892-4e47-4f02-8bd2-3ace0d37a210,Enterprise (>1000),Healthcare,59,32,77677.51,21,1,144,7559.42,0
981ea6a3-5046-4bb2-a63c-0ff1d39bca08,Enterprise (>1000),Finance,5,28,87972.97,19,2,343,8507.25,1
dd6b48e3-0a5a-4b56-8eda-f8407c8421ce,Large (250+),Finance,60,28,5709.49,23,1,334,9385.1,1
4ee62269-b4be-4749-8071-dd3feedc0bab,Medium (50-250),Tech,22,37,25865.42,11,4,7,3537.01,0
cd096cb0-9d78-4b18-8337-cc191ad7bae9,Small (<50),Healthcare,12,42,23996.66,13,5,353,16202.65,0
3b40f512-03e7-4df9-a5df-25309e32f9f8,Medium (50-250),Retail,1,39,13242.28,6,5,352,1922.23,0
3fb7346e-44f3-4a61-a91d-c8fc4a1ce8cc,Medium (50-250),Retail,68,43,67893.7,8,1,158,10538.87,0
395f4a42-6d2b-4e3c-937a-46a36ef30e6b,Enterprise (>1000),Manufacturing,30,42,9306.09,21,5,340,3002.67,0
b976d25d-d059-48c1-9ca9-c6667495f924,Large (250+),Manufacturing,19,34,88296.25,5,4,111,17285.13,0
c9985414-85ec-43fd-8d6f-f9ab8770014a,Small (<50),Healthcare,13,31,54017.03,22,1,83,16124.09,0
66f3665e-e273-452a-a5b2-5403c9c0f42e,Large (250+),Retail,16,48,13766.19,6,4,13,6861.63,0
901f4ba1-4caf-436d-8154-c7d17226edba,Medium (50-250),Healthcare,67,20,74904.43,2,5,329,12646.14,0
b2aa79c0-80eb-4bce-91cb-7ed14677ea7f,Large (250+),Tech,68,23,94136.71,7,4,304,5647.63,0
1cf3917c-6bcc-4dac-aec2-004cdc28af8a,Large (250+),Manufacturing,62,13,49342.6,1,2,83,11902.84,0
8f8a634f-566a-4cd8-9423-b0fedbeb3a4b,Small (<50),Finance,30,16,55249.98,1,3,106,10112.53,0
8155a69a-0c43-441b-96bc-1565884c1d56,Medium (50-250),Retail,27,11,98223.26,14,4,161,9055.88,0
996ba565-3523-468a-9d19-d1ead6b327ad,Medium (50-250),Manufacturing,47,47,69314.62,16,2,107,13146.91,0
fa65789c-1a5d-472a-8d1b-d7c5c62a0322,Enterprise (>1000),Retail,62,7,25520.37,8,3,25,12768.87,0
7f95762b-5185-4056-8bf2-581169144a1b,Enterprise (>1000),Tech,45,20,79153.37,18,4,247,19532.12,0
e25c964e-5a94-4ed8-b5d3-a211107dd324,Medium (50-250),Manufacturing,44,42,16745.18,14,3,200,7814.82,0
86da7dcb-3b09-4ffc-a597-94030ebfdc60,Enterprise (>1000),Healthcare,46,14,44145.75,1,3,228,15088.27,0
05fd6293-b0c7-4711-bd28-2a43a5402cf0,Large (250+),Tech,45,17,8789.43,8,3,328,16720.69,0
1e734811-8204-4b27-b27d-d74cfbef1e91,Large (250+),Finance,14,46,22078.34,20,5,103,2808.44,0
2826216a-3328-46eb-bc4e-320a162853f1,Enterprise (>1000),Finance,2,8,37942.69,0,1,49,8948.96,0
1baa3958-0abc-435b-b07c-adf1b750edd3,Large (250+),Manufacturing,65,23,45411.96,11,1,271,7021.5,1
448e7b65-652f-44d4-9afa-8da614eed4c3,Small (<50),Manufacturing,45,47,70711.6,1,5,59,16414.08,0
def9d196-2793-44dc-aa40-5e3f47cab5c7,Medium (50-250),Manufacturing,43,18,80087.9,21,2,77,3030.38,0
cc489381-24f3-4714-bcfd-47551de8b366,Small (<50),Finance,3,5,99668.36,23,1,193,3234.96,1
c26ef767-a9a4-4bb5-a75f-b6ce0ceb4e2e,Small (<50),Healthcare,9,25,6153.83,21,5,110,11193.21,0
c40fae2d-c242-429b-a6a8-a7af11f80b5c,Small (<50),Tech,17,37,60132.23,15,2,276,9508.27,0
7efaf066-e2aa-4fb9-95c4-2479093e18c9,Small (<50),Manufacturing,51,42,80383.69,5,1,360,7211.03,0
259d0451-3673-4f99-ae44-58c5086ad552,Enterprise (>1000),Tech,1,33,11960.96,0,3,285,9207.35,0
59827d28-caf4-4c7c-ac0c-32d0043c88d1,Small (<50),Finance,33,32,70660.46,3,2,273,5280.21,0
b69f4b84-7f69-47cf-b1f7-fa2712b51a89,Large (250+),Tech,54,45,70297.85,18,5,339,7489.05,0
7f774812-2a36-4ee2-ac33-87132c411da1,Medium (50-250),Healthcare,46,44,56221.24,5,2,273,4080.0,0
8876a8db-9780-4904-8ebd-2c36d086c1e9,Enterprise (>1000),Healthcare,44,8,50285.46,15,1,240,5178.68,1
c2fd6867-c284-4a89-8e2a-7e3d35411538,Enterprise (>1000),Tech,42,22,99805.41,10,5,299,13038.31,1
bac1902c-0cb5-42f6-9660-30278a9236ad,Enterprise (>1000),Finance,43,32,55919.79,4,5,131,8967.65,0
251bf95c-f19d-4e54-8083-64e5d70c8c86,Small (<50),Retail,36,31,57307.28,15,1,143,11394.46,0
040d8194-674d-4e99-ac40-00a090cdd56e,Small (<50),Finance,52,37,66897.87,5,3,104,16077.84,0
324447ca-d2a4-47b1-a2b3-43d749819124,Small (<50),Healthcare,30,49,45029.36,23,4,223,3035.1,0
f97c124d-99f6-45cc-8f20-c0456e6b793e,Small (<50),Finance,34,47,6512.06,5,4,55,9356.74,0
7db8ca93-f1ff-40d0-b8ef-65c5e7575d26,Enterprise (>1000),Tech,30,10,30969.28,24,5,40,19722.36,0
71eec4d8-dbba-41c8-a5ca-5d0f713c1f92,Large (250+),Tech,33,40,36798.65,6,3,273,16921.82,0
8f86d2bf-6a9c-4fb3-b396-daf961f49d33,Large (250+),Retail,71,40,62189.54,2,4,168,14341.66,0
b187886d-f7d9-416e-b96c-d7f414b1e868,Large (250+),Healthcare,23,20,13595.72,10,1,113,16987.66,0
80bcd4b2-ac06-4a80-a3fe-78822ccabfcd,Small (<50),Tech,18,42,32371.58,12,5,110,14340.67,0
cc3aa33a-58ab-4d23-9f62-0de35e1ed535,Small (<50),Finance,17,28,54999.27,5,2,50,16495.88,0
b3a5a7a3-ab8d-45a7-a17c-19f36a042adb,Large (250+),Healthcare,50,27,97943.64,23,4,76,2124.64,0
295a438b-318c-4fa1-a213-318be88d0b1a,Large (250+),Retail,19,10,64452.95,18,1,265,7716.28,1
905c8117-5600-4317-9955-9a344e665e03,Medium (50-250),Manufacturing,23,23,55587.47,23,3,116,3094.33,0
63a9c3e9-c45b-48d0-a3bb-874b39af2ccd,Small (<50),Retail,14,21,53928.01,2,5,71,16286.97,0
ba5994ac-c6c4-41b2-a835-5ca2d5f13c18,Medium (50-250),Manufacturing,61,6,50339.14,21,3,181,17381.38,0
320f7fd8-5d23-4f39-96dc-ff45575cf7fb,Enterprise (>1000),Finance,33,19,57110.65,0,1,148,4123.63,0
722d5fcf-0651-4a17-b556-a42455eb1a84,Large (250+),Finance,56,25,51295.54,12,2,149,5806.42,0
faa63120-017e-46a7-a579-89f0b9afc76a,Large (250+),Retail,33,10,82617.92,0,2,330,15974.3,0
a595272e-3059-492b-bc17-f90e6306b14d,Small (<50),Healthcare,59,47,61472.98,3,4,59,4525.76,0
23d043a0-2702-4f9d-ac4d-f8bf233e112b,Enterprise (>1000),Healthcare,48,47,77944.06,13,5,21,16133.6,0
e0a9f94c-b2e5-49b8-86aa-42bf88e9251a,Medium (50-250),Tech,29,40,78624.28,19,5,244,4278.88,0
7423d45b-926f-4be5-812d-fa59db7b3f20,Small (<50),Finance,5,14,32283.75,17,4,264,18283.62,1
6bddf28b-84c9-4483-a12f-20c2f20bdca7,Medium (50-250),Finance,38,5,29379.9,21,1,168,9466.33,0
a6312d5e-f226-42b9-addf-374947354d67,Small (<50),Manufacturing,14,41,66125.37,6,3,167,9201.7,0
05419b86-0bce-47b4-b5df-53518e2c2923,Large (250+),Manufacturing,58,16,7883.67,9,2,246,19063.62,0
b5844b28-e5c2-49a9-9b06-70d05bb54344,Medium (50-250),Manufacturing,30,40,70601.48,22,1,254,15954.36,0
b4e33923-3d51-4c02-80a0-59a57b192aad,Large (250+),Manufacturing,47,1,32111.45,12,4,3,10447.88,0
7937d841-9dad-4e96-8f16-0b914d7edfc7,Medium (50-250),Tech,12,44,59212.13,4,4,288,9043.85,0
d4a66a79-2a17-4b2e-8313-76e3151523d9,Enterprise (>1000),Finance,14,18,31914.24,16,3,244,2639.35,1
969d9ffa-6e08-468c-a162-4145c643ab34,Medium (50-250),Healthcare,31,32,42119.19,5,1,156,1109.13,0
d302e465-b5f5-4fad-9737-c591bdc38018,Medium (50-250),Healthcare,23,30,43158.57,20,2,236,4715.86,0
93df0e32-d346-4416-b602-d8d029986949,Small (<50),Manufacturing,16,20,95562.61,19,5,262,18009.66,0
4f6ba5e6-ce3d-4291-8f5b-3a69d849dbb6,Medium (50-250),Retail,20,13,58440.62,4,3,69,19938.03,0
e912bdd0-ed39-4eda-97fb-2a992c05bdd6,Enterprise (>1000),Retail,3,27,82959.91,20,3,338,10772.4,1
08f4931c-bd54-4f1e-bfca-f9b7b330f522,Enterprise (>1000),Retail,6,11,53005.46,7,1,11,19093.23,0
2b576fad-bee5-4d9d-9331-6fbdc1419609,Large (250+),Healthcare,18,27,96911.44,12,1,139,6095.85,0
052e5eff-00ae-4661-b1c6-17d6302f3809,Large (250+),Manufacturing,4,15,70167.42,24,2,95,16522.69,0
60c1d6c0-df08-401a-91ad-638a22b28689,Enterprise (>1000),Tech,27,33,5677.06,13,5,331,10794.91,0
608e2fc1-a4c9-4756-8851-a086a05a9299,Small (<50),Healthcare,34,46,44652.01,6,5,115,16544.98,0
97afb97d-dc88-4005-97f6-83490329293d,Small (<50),Finance,55,47,68033.15,2,1,199,13090.37,0
1f8f970f-b8e8-4591-97ea-9e9efc130b84,Medium (50-250),Retail,31,34,9416.87,13,5,139,8128.55,0
7546f9f2-b155-4e2e-ab5e-35651cf6636b,Large (250+),Manufacturing,5,27,22448.59,23,2,164,16158.73,1
44935c8a-e928-451a-9d79-f410595eda24,Enterprise (>1000),Finance,69,38,84227.25,2,5,200,5932.63,0
a5f5e879-e5e0-4d85-ad78-5932301badfc,Enterprise (>1000),Finance,6,14,26852.3,8,4,364,3541.85,1
ea89587b-19ce-43e1-81dd-3f55a03a8eb2,Large (250+),Retail,3,5,60217.14,1,5,71,19364.23,0
81dca98d-a421-4a52-8326-56215104d563,Small (<50),Finance,66,8,13631.62,1,1,229,19187.88,0
6e9b037a-df85-412f-bd19-917922dfbec7,Small (<50),Tech,16,3,70992.09,17,4,73,10545.51,0
347dc999-477b-4a4f-8d3f-24fc3ad53334,Medium (50-250),Retail,18,46,51509.34,10,5,226,17436.2,0
a91806a9-9385-43f2-81f3-91d7509b1a4b,Small (<50),Retail,7,19,69126.22,7,5,9,18614.01,0
394b86de-261c-459b-a4c1-b63b558b3427,Enterprise (>1000),Retail,55,18,55264.85,7,2,115,15308.74,0
6ec2e7d6-6b8f-4101-b6b3-f687fb6e9088,Medium (50-250),Finance,50,2,27987.61,1,2,105,4395.73,0
60d6038b-3ba0-490f-a999-f8721ee6fa42,Small (<50),Tech,16,18,61712.2,4,4,3,5262.52,0
6e8b5c73-542a-4916-8643-1b27d2467c39,Medium (50-250),Tech,13,9,72936.54,9,2,231,9559.21,0
543726ee-3a21-4693-9eb6-065b937dc61e,Medium (50-250),Manufacturing,43,47,78355.34,13,2,285,10513.09,1
6741cc17-62d8-43a4-9d72-45d3797e80a5,Enterprise (>1000),Manufacturing,28,20,29151.15,19,1,252,14764.25,1
5b6b3507-a856-4436-8052-d735b9ea572a,Large (250+),Retail,51,49,76017.55,22,5,66,17586.82,0
4866fbaa-cf15-4047-b5b7-f103684f777e,Medium (50-250),Manufacturing,54,48,48019.81,24,5,340,16908.84,0
27486807-c118-4fef-9fd1-07133f4df17b,Small (<50),Healthcare,6,39,62304.68,12,4,50,9607.49,0
094e083c-25fe-4497-b064-80f2777e29af,Enterprise (>1000),Healthcare,58,16,21468.76,23,2,75,12605.22,0
545d97ba-c111-4baf-be4e-2d40de8f688b,Small (<50),Manufacturing,55,42,32288.85,16,5,293,18156.84,0
4da773a4-48c2-4b68-b5b0-4f2857fb8036,Small (<50),Retail,50,0,28740.22,21,2,276,7643.15,1
68ba357e-b87c-499c-be73-742105ad31ec,Large (250+),Finance,38,25,28215.76,11,2,206,3812.69,0
ce0a5f07-ac99-46a9-a512-10fac97dc989,Large (250+),Healthcare,69,22,25378.55,0,1,308,10337.73,0
f9a9c359-9753-4297-97cb-dd02d8a5e256,Medium (50-250),Healthcare,21,36,83985.54,15,2,30,2425.99,0
f879a791-828e-4a8d-937f-0f74a3442722,Medium (50-250),Retail,41,26,84239.97,7,4,333,13477.26,0
5dfe26fb-e702-4a51-acc3-aae5d628f387,Medium (50-250),Finance,69,42,14544.54,0,2,109,4798.21,0
628bd97d-d7bd-47af-849c-236fa9f2693b,Medium (50-250),Retail,27,30,39039.97,11,4,259,1629.94,0
12eeec2a-74e3-4682-8af2-02d808d887e6,Small (<50),Retail,41,18,86831.52,5,3,9,15032.39,0
a3d1773f-35a3-4e9b-a755-ba597fab3841,Small (<50),Tech,70,16,74383.51,13,3,92,14808.51,0
37d61e8e-ec4b-4909-b9ac-8aa417cb447c,Enterprise (>1000),Finance,62,7,37781.93,3,1,157,10172.9,0
68c2faf1-3941-4de1-af80-e5b7b0c889e9,Medium (50-250),Tech,14,45,10572.34,2,1,312,19659.99,0
1e3a61a3-3deb-493d-8d20-61f9bb1ed271,Large (250+),Finance,43,35,93844.87,21,1,306,16854.58,0
ba66250a-b26a-48c4-8851-cc2a448fb78a,Enterprise (>1000),Tech,70,20,88701.16,17,3,117,17621.81,0
8d3fc9d3-8f69-48cb-99df-604d4b0ebe10,Enterprise (>1000),Retail,48,11,89501.41,5,1,356,6213.21,0
bcd59f57-6907-429c-a679-b2346da58650,Large (250+),Retail,70,26,23515.23,16,4,86,6261.04,0
158c9364-ff0e-415e-a393-c3670ec1b0a4,Enterprise (>1000),Tech,42,12,52941.33,10,4,325,11995.96,0
6eb53cf6-3478-47bd-afb5-418820d37261,Small (<50),Healthcare,16,42,84861.98,22,2,64,18053.72,0
d1d749be-7a9f-4869-9e08-2d9aea2d1337,Medium (50-250),Tech,44,8,18596.5,15,4,255,2001.51,0
c69c3010-0466-4110-93ef-0712383ea10f,Medium (50-250),Retail,63,3,99380.7,16,5,135,9638.07,0
e5a255e7-de47-4e38-b8af-5e4c04b49a1b,Large (250+),Finance,67,18,25960.07,11,1,327,2099.45,1
ce71ecb7-8cb9-4a5c-b178-84e6d786012f,Large (250+),Finance,14,33,7414.87,10,4,281,10898.94,0
c354f23d-5b74-43c0-b221-64184825515f,Small (<50),Retail,36,45,26331.46,19,4,79,13040.04,0
b8d409a9-3e63-4e7e-a01e-008a732b6ac4,Medium (50-250),Retail,28,2,70993.13,4,2,58,12491.74,0
eb65bbb2-732d-4331-91c7-6d20755cf71f,Medium (50-250),Retail,31,33,23631.69,0,2,72,4020.35,0
21229af2-691e-4223-95ee-ae94345b2860,Large (250+),Finance,69,45,10247.3,1,1,149,12944.07,0
9cbcaada-e0b8-4462-936c-68eba990cd49,Enterprise (>1000),Healthcare,64,15,55829.28,8,3,149,18471.92,0
c5748b25-435a-48ad-b546-06926cd6fc32,Enterprise (>1000),Finance,14,2,56023.42,13,5,227,9995.93,0
06bda8d5-f907-46f7-81e0-5201b522a13f,Small (<50),Tech,34,47,32189.75,16,1,180,1482.22,0
8c1367a7-51b0-49ea-84b9-b42cd1f75575,Large (250+),Tech,26,17,90189.51,2,1,2,3402.36,0
156fbe35-982a-45ac-a501-d80aa26bd1ef,Medium (50-250),Manufacturing,16,46,34434.25,7,4,10,4440.21,0
9925fb04-bc02-4807-9649-9addc7c865cf,Large (250+),Finance,32,12,14977.79,22,4,206,12062.65,0
c029ada7-45a4-4c97-b814-0857c216445d,Medium (50-250),Tech,58,1,25700.93,6,2,335,13641.14,1
632aa2d3-33dd-4432-b709-a94ad3f6fa20,Medium (50-250),Tech,49,45,85439.78,0,3,340,16337.1,0
5a60c80c-3edb-4be0-9faf-ec06af64b81c,Small (<50),Retail,4,38,45878.75,18,1,231,8716.28,0
a5f17e75-9fe7-413f-add9-ff4fbbcba1a6,Large (250+),Retail,42,25,14116.27,22,5,118,11506.92,0
f26ba867-52ff-49e2-b97b-f1af5a60766d,Medium (50-250),Retail,6,19,89473.78,21,4,73,13067.62,0
475edb2e-e50b-4def-b6db-33c2df4883b4,Enterprise (>1000),Finance,20,36,26211.45,3,5,156,6540.33,0
cb12f8fc-73f2-4a18-9d6d-c17dc03010c1,Small (<50),Tech,58,16,21752.07,18,3,294,10555.05,1
5a1b9dfc-3837-42ba-9e37-a39f5d68d8fa,Medium (50-250),Finance,38,23,96659.33,7,4,245,3341.92,0
c5d7fe52-cec8-485d-a4c0-2f98e5ecfe95,Enterprise (>1000),Healthcare,54,36,26808.89,1,3,39,17805.0,0
6e31c903-0498-4149-af35-06bc073af81d,Enterprise (>1000),Retail,53,12,29032.24,8,5,205,8690.16,0
b2759fca-ac6d-4c58-b644-202f35183701,Medium (50-250),Tech,13,44,19915.85,20,4,170,17951.93,0
b806be62-3d84-466d-9adb-d9ea354da263,Large (250+),Tech,61,11,65963.0,19,2,4,12888.79,0
624f5441-7add-4497-b788-d7588ad49fe8,Enterprise (>1000),Tech,49,32,30756.72,15,3,315,18072.06,0
a2823751-5148-4a57-b4fb-8842eb8515cf,Small (<50),Retail,34,46,85544.77,8,4,22,16399.45,0
6dad09de-4cdc-44cc-bcaf-9afbaa38cd76,Large (250+),Manufacturing,55,6,56625.71,4,4,76,6379.13,0
2f66e1f8-6c20-4c0d-9009-a3efb2edf1ca,Medium (50-250),Finance,47,8,63064.04,9,2,184,7590.78,0
6956820c-df24-4a4c-8228-40742033a161,Medium (50-250),Healthcare,23,39,74919.52,0,1,277,1653.04,0
aedce219-9f37-4b2d-b45e-e7f91b6026d8,Small (<50),Healthcare,50,9,33321.78,13,1,339,4634.63,1
9d1f1dbf-b618-4861-9f42-cb7c469331df,Small (<50),Manufacturing,29,43,88646.14,14,1,142,12510.61,0
f919da6d-c19d-4200-9bba-4401df6fd6d5,Enterprise (>1000),Healthcare,25,45,96327.49,0,3,33,3240.0,0
85cb9823-ce83-4923-9484-0fcc12844b87,Large (250+),Healthcare,21,9,7863.17,24,1,241,8509.62,1
7a459a8b-0009-44b2-877d-6ed83f51f872,Small (<50),Healthcare,16,16,79229.49,14,4,138,10780.85,0
58d1b27b-843f-4262-982d-a07c162bb3fe,Small (<50),Finance,66,37,18768.08,20,1,235,4046.94,0
c2123df7-c8b9-498e-88a5-b24253e8358e,Medium (50-250),Healthcare,4,29,22148.84,14,1,7,2613.72,0
6fced4b4-8d66-415d-ad5c-4494cb5494e9,Small (<50),Healthcare,20,47,75148.45,4,3,174,9268.59,0
da711ff6-2c4b-41fa-a0cd-bea870b8dfa4,Small (<50),Healthcare,65,47,93204.9,9,2,301,4908.35,0
9f1c67e7-e9b4-434d-8ccc-26fc790e8fcf,Medium (50-250),Manufacturing,37,25,59213.81,1,2,130,2765.41,0
e27305bd-c828-4c89-8781-bcea25546275,Medium (50-250),Healthcare,10,49,24842.11,0,4,183,8515.9,0
491315c5-2d0b-4bdc-b660-4f0674493a13,Enterprise (>1000),Healthcare,64,15,50051.16,11,4,256,14899.73,0
34b8ca9a-eba2-4447-956b-5bb03df61abf,Medium (50-250),Tech,31,22,35376.91,9,2,34,3080.47,0
caec3f98-fabe-4bc8-a2ad-3b7f40ba489d,Large (250+),Manufacturing,29,44,67052.88,13,4,350,8267.63,0
